idx,t_rel_ns,t_abs_ns,x,y,z,yaw
3652,60866669841,63016669953,3.662862258074098,-0.4682217060270829,-0.005788828298907514,1.8247376087362304
3653,60883336508,63033336620,3.662923507455196,-0.46845071788854037,-0.0057888208103198,1.8156740539893856
3654,60900003176,63050003288,3.662981423538396,-0.4686756728073553,-0.005788867657575491,1.806617801654682
3655,60916669843,63066669955,3.6630393354388353,-0.46890396558407504,-0.005789138016003853,1.7975463531023657
3656,60933336511,63083336623,3.6630905798369953,-0.4691256941952685,-0.005788965701073666,1.7885003205951788
3657,60950003178,63100003290,3.663142292413349,-0.4693544566969731,-0.005789166655846903,1.779441593229958
3658,60966669846,63116669958,3.663194480988632,-0.4695841138148303,-0.0057892491535916635,1.7703732330330764
3659,60983336513,63133336625,3.663241431021903,-0.4698079832682211,-0.005789308469715702,1.761320915172709
3660,61000003181,63150003293,3.6632888515743374,-0.4700372772877814,-0.005789428134425476,1.7522580967913095
3661,61016669849,63166669961,3.6633267440864636,-0.47025899058111226,-0.005789532738461442,1.743220914728757
3662,61033336516,63183336628,3.6633713024915537,-0.4704895330149967,-0.005789454163819272,1.7341588280364248
3663,61050003184,63200003296,3.6634063308572826,-0.4707138060239657,-0.0057896734501536595,1.7251272294494613
3664,61066669851,63216669963,3.6634465968661525,-0.47094499918491295,-0.005789662596660743,1.7160839039669862
3665,61083336519,63233336631,3.663475911093627,-0.4711626495178763,-0.005789679135444771,1.7070770843224634
3666,61100003186,63250003298,3.663507128190803,-0.47138399752464455,-0.005789847693890134,1.6980706591767316
3667,61116669854,63266669966,3.663536907454618,-0.47161213881525443,-0.005789715956208235,1.6890378326175206
3668,61133336521,63283336633,3.6635633534752556,-0.4718358059309759,-0.005789906775681915,1.68002179608213
3669,61150003189,63300003301,3.6635902648999803,-0.47206972558592336,-0.005789889714545495,1.6709695370028093
3670,61166669856,63316669968,3.6636167021789547,-0.47230132011418857,-0.005789857002711205,1.6618993032857607
3671,61183336524,63333336636,3.6636378978082877,-0.47252963037141654,-0.005789950116207473,1.6528502197427115
3672,61200003191,63350003303,3.663660518595756,-0.4727627702428957,-0.005789926273064276,1.643793558356999
3673,61216669859,63366669971,3.663676946315454,-0.4729905981926153,-0.00579007145488121,1.6347550230764603
3674,61233336527,63383336639,3.6636938491519304,-0.47322027443217973,-0.005789964067681878,1.6257152885905677
3675,61250003194,63400003306,3.663704560467619,-0.4734432082394499,-0.005790085312569856,1.6166978885355459
3676,61266669862,63416669974,3.663713830670612,-0.47367525991016785,-0.005790293686882723,1.6076481515125396
3677,61283336529,63433336641,3.6637235675815276,-0.4739165508418197,-0.005790204775541127,1.5985691189547444
3678,61300003197,63450003309,3.6637337886738015,-0.474151583836958,-0.00579001232109795,1.589489434243109
3679,61316669864,63466669976,3.6637421003581987,-0.47438810475896426,-0.005790040366289283,1.5804142686058194
3680,61333336532,63483336644,3.6637465986708864,-0.4746233696077221,-0.005790136889749216,1.5713512440858783
3681,61350003199,63500003311,3.66374633671158,-0.4748515360377566,-0.0057902556910701475,1.5623169186797583
3682,61366669867,63516669979,3.663747495615931,-0.4750886447998321,-0.005789989307834214,1.5532540365689615
3683,61383336534,63533336646,3.663746274560578,-0.47532157850417867,-0.0057900767909267225,1.544197719306954
3684,61400003202,63550003314,3.6637426635942383,-0.47555927784163365,-0.005790324409513754,1.535128647453261
3685,61416669869,63566669981,3.6637347740678554,-0.47578618382189797,-0.005790192735427578,1.526083007700858
3686,61433336537,63583336649,3.6637273552445095,-0.47601839515912153,-0.00579009160785505,1.517020403971211
3687,61450003204,63600003316,3.66371612061349,-0.4762515557935036,-0.005789999350038976,1.5079626943987807
3688,61466669872,63616669984,3.663702033544044,-0.4764768453375484,-0.005790185705733488,1.4989246251990849
3689,61483336540,63633336652,3.6636860284732102,-0.47671172903482734,-0.005790145512296249,1.4898646414457335
3690,61500003207,63650003319,3.663668589771557,-0.4769493529027632,-0.0057900881516851944,1.48079635947936
3691,61516669875,63666669987,3.6636459174963116,-0.47717683797002725,-0.005790022518373122,1.4717501850730725
3692,61533336542,63683336654,3.663626093184199,-0.47741588961316855,-0.005789827276371023,1.4626675641879248
3693,61550003210,63700003322,3.6636048404034502,-0.47765285345391106,-0.005789853294105788,1.453594019899494
3694,61566669877,63716669989,3.6635797745571868,-0.47788856122141027,-0.005789754075255624,1.444524093308448
3695,61583336545,63733336657,3.6635523350705825,-0.47811472951668404,-0.00578990442432409,1.4354743205889826
3696,61600003212,63750003324,3.663522981567815,-0.47834691568885707,-0.005789902736365858,1.426401850604883
3697,61616669880,63766669992,3.663490300058487,-0.47857051496836744,-0.005789895787777448,1.4173524579488967
3698,61633336547,63783336659,3.663458085511615,-0.4788032342996027,-0.005789517048034754,1.4082688943644457
3699,61650003215,63800003327,3.6634244344041176,-0.4790403031258267,-0.0057898065908004075,1.3991809588008757
3700,61666669882,63816669994,3.6633850757862,-0.4792654444661602,-0.005789550669218085,1.39012596906481
3701,61683336550,63833336662,3.663346185862376,-0.47949756009240674,-0.005789384895736722,1.381060126507691
3702,61700003218,63850003330,3.663304438701135,-0.47972627497373765,-0.0057892891117796415,1.3720018813260921
3703,61716669885,63866669997,3.663263164313426,-0.47995838786464834,-0.0057892983834582565,1.3629273357273886
3704,61733336553,63883336665,3.6632166494689753,-0.48018638202004793,-0.005789284470533142,1.3538748342431504
3705,61750003220,63900003332,3.6631696527347515,-0.48041896518301197,-0.005789135685411355,1.3448156690136839
3706,61766669888,63916670000,3.663120752364947,-0.48064814869519173,-0.005789103100661972,1.3357620543399908
3707,61783336555,63933336667,3.6630666135921732,-0.48087148493830073,-0.005789002630970669,1.3267187298974485
3708,61800003223,63950003335,3.6630134257824003,-0.4810972660643712,-0.005788844059761461,1.3176607798333622
3709,61816669890,63966670002,3.6629588002745366,-0.48132906561439864,-0.005788862030372487,1.3085942209140018
3710,61833336558,63983336670,3.6628994175506464,-0.48155114414305933,-0.005788872481246939,1.2995586877011902
3711,61850003225,64000003337,3.6628385987500827,-0.48177852584042363,-0.005788552836372368,1.2905107617664304
3712,61866669893,64016670005,3.6627777763753744,-0.4820085301404227,-0.00578859081423211,1.2814514368879755
3713,61883336560,64033336672,3.66271171903358,-0.4822295281272539,-0.005788680121936968,1.2724136018091456
3714,61900003228,64050003340,3.662647083993766,-0.4824582763540162,-0.005788339543787942,1.2633377415489826
3715,61916669896,64066670008,3.662577692634521,-0.4826761114672931,-0.005788289470884639,1.2542913828740438
3716,61933336563,64083336675,3.6625068644091696,-0.48289954777229405,-0.005788192423408636,1.2452107427617933
3717,61950003231,64100003343,3.662433650361378,-0.4831244118524968,-0.005788091604824801,1.2361214989267972
3718,61966669898,64116670010,3.6623570894355404,-0.48335719951577505,-0.005787940792672587,1.227037984712634
3719,61983336566,64133336678,3.6622781608042554,-0.4835755005245715,-0.005787875644713119,1.2179847049893842
3720,62000003233,64150003345,3.6622030398285994,-0.4838001836026962,-0.005787637701324906,1.2089010557576132
3721,62016669901,64166670013,3.6621217328856406,-0.4840130578570508,-0.005787792311647928,1.199852089194698
3722,62033336568,64183336680,3.662040419362668,-0.48423248861803125,-0.005787350864548834,1.1907805239885199
3723,62050003236,64200003348,3.6619543335588713,-0.48445477492940503,-0.005787304206083706,1.1817062563850884
3724,62066669903,64216670015,3.66186826077599,-0.48466585557493863,-0.005787153259649288,1.1726576746591095
3725,62083336571,64233336683,3.661779317722608,-0.48488503916443,-0.005786967974179658,1.1635681313416264
3726,62100003238,64250003350,3.6616889415102576,-0.48510636687851927,-0.005786899632884782,1.1544771879781746
3727,62116669906,64266670018,3.661594762051465,-0.4853177362469525,-0.005786810378557285,1.1454149656070793
3728,62133336573,64283336685,3.661501053118668,-0.48553470899537543,-0.005786647362212705,1.136323653624454
3729,62150003241,64300003353,3.6614044805272643,-0.4857540626456244,-0.005786420214775206,1.1272265224690412
3730,62166669909,64316670021,3.6613041033529212,-0.48596423281008205,-0.005786455274629119,1.1181661563454741
3731,62183336576,64333336688,3.6612003810047757,-0.48618131327932973,-0.005786097616446449,1.109067604654857
3732,62200003244,64350003356,3.661098566834392,-0.48639738265854254,-0.005785951590911771,1.0999651576931282
3733,62216669911,64366670023,3.6609929483211574,-0.48660438776118137,-0.0057858293541741684,1.0908975776204215
3734,62233336579,64383336691,3.6608878014067723,-0.4868161021747275,-0.0057856035547323645,1.081809005211
3735,62250003246,64400003358,3.660778358971816,-0.4870311495225854,-0.0057854752739308546,1.0727160311610067
3736,62266669914,64416670026,3.6606679775409194,-0.4872333211815109,-0.005785405113291044,1.0636566491876605
3737,62283336581,64433336693,3.6605542502478343,-0.4874428799820685,-0.005785031640617834,1.0545516768964234
3738,62300003249,64450003361,3.6604424311560635,-0.4876514276925916,-0.0057848548994500395,1.0454566347896266
3739,62316669916,64466670028,3.6603258409003723,-0.48786247332588656,-0.005784625913278058,1.03636867878098
3740,62333336584,64483336696,3.6602078297779648,-0.48806511306860045,-0.005784394680997068,1.0273020965331439
3741,62350003251,64500003363,3.6600907692888094,-0.4882701976942705,-0.005784313963194279,1.0182212887828788
3742,62366669919,64516670031,3.6599708574287466,-0.4884669939973742,-0.005784139331083355,1.0091653904254025
3743,62383336587,64533336699,3.6598495085164275,-0.4886694510968055,-0.005783992230006088,1.0000876256928826
3744,62400003254,64550003366,3.6597248321658893,-0.4888627848621235,-0.005783869671542628,0.9910373643631227
3745,62416669922,64566670034,3.6595968093096065,-0.48906392300130963,-0.0057835481082980705,0.981957511964902
3746,62433336589,64583336701,3.6594664006172204,-0.4892661312880574,-0.005783490995151319,0.9728741304511226
3747,62450003257,64600003369,3.6593364856631188,-0.48945391580733466,-0.005783211144357781,0.9638170067785042
3748,62466669924,64616670036,3.659206081865433,-0.48965230939933596,-0.005782826212892593,0.9547275312598532
3749,62483336592,64633336704,3.659071874578939,-0.48984056583185714,-0.005782703490423391,0.9456737056244059
3750,62500003259,64650003371,3.6589156935441602,-0.49006348697976876,-0.005782218210144601,0.9367479471627229
3751,62516669927,64666670039,3.658805366419412,-0.4902179749542493,-0.005782401454157409,0.9278176309837022
3752,62533336594,64683336706,3.6586625800580523,-0.49040306249549,-0.00578204165341244,0.9188992538389967
3753,62550003262,64700003374,3.6585231244507495,-0.49059405472213813,-0.0057818957340878725,0.9098939163896328
3754,62566669929,64716670041,3.658372223339707,-0.4907863451205198,-0.005781687019947125,0.9009434835158875
3755,62583336597,64733336709,3.6582466283478676,-0.49094904102445164,-0.005781637514535661,0.8919671557837929
3756,62600003264,64750003376,3.6580971612186697,-0.4911385316475755,-0.005781267153964317,0.8829666869935369
3757,62616669932,64766670044,3.657952957228159,-0.4913124118817748,-0.00578089021097495,0.8739642239458123
3758,62633336600,64783336712,3.6578073137031017,-0.49149356223664104,-0.005780943126992404,0.8649200262724553
3759,62650003267,64800003379,3.6576612063383758,-0.491664102424667,-0.0057804737682728025,0.8558917777860349
3760,62666669935,64816670047,3.6575093642292806,-0.4918453648768902,-0.005780248665278243,0.8468290542412856
3761,62683336602,64833336714,3.657357534651033,-0.4920155408724783,-0.005780142791240006,0.8377830294448139
3762,62700003270,64850003382,3.6571995007825575,-0.49219059733386333,-0.005779907901092667,0.8287037362591378
3763,62716669937,64866670049,3.657042418820002,-0.49236750263215867,-0.005779450997924417,0.8196216276402002
3764,62733336605,64883336717,3.6568867787869688,-0.49253385955645945,-0.005779428507878405,0.8105717645474921
3765,62750003272,64900003384,3.656724000319815,-0.4927119503825145,-0.005761945453231894,0.8014791005063527
3766,62766669940,64916670052,3.656633900859337,-0.4928228903696045,-0.005666912327585685,0.792877267159243
3767,62783336607,64933336719,3.656492892082479,-0.4929647071525235,-0.005780057622050832,0.7838470514048229
3768,62800003275,64950003387,3.656341565707437,-0.49311420089709623,-0.005778283610721924,0.7748919615159906
3769,62816669942,64966670054,3.656183547340671,-0.49327578671762823,-0.0057780189423665565,0.7658762412664567
3770,62833336610,64983336722,3.656019330463587,-0.4934369481940583,-0.005777818982237316,0.7568485566849328
3771,62850003278,65000003390,3.6558536813917297,-0.4935995981444287,-0.005777601857171516,0.7478024286794963
3772,62866669945,65016670057,3.655686608444297,-0.4937564648068623,-0.005777382481309124,0.7387574767218323
3773,62883336613,65033336725,3.6555171463282017,-0.4939177990793831,-0.005777069922050091,0.7296925293108677
3774,62900003280,65050003392,3.6553429190636297,-0.4940763264647807,-0.00577674983069631,0.7206178286458355
3775,62916669948,65066670060,3.6551672588171304,-0.4942366999517458,-0.005776650992048018,0.7115358950336631
3776,62933336615,65083336727,3.654993037459344,-0.4943901609456734,-0.005776271305179478,0.7024677261756695
3777,62950003283,65100003395,3.654814999617664,-0.4945447500505683,-0.005776198510599363,0.6933873725637499
3778,62966669950,65116670062,3.6546388785715234,-0.4946914735358029,-0.00577586052435635,0.6843356910355901
3779,62983336618,65133336730,3.654454646345289,-0.4948426580663302,-0.0057754054090517915,0.6752596904102407
3780,63000003285,65150003397,3.6542737530859264,-0.49499277354341936,-0.005775030077349132,0.6661724303913112
3781,63016669953,65166670065,3.654090952453461,-0.4951427676230297,-0.005774756039016822,0.6570924568944321
3782,63033336620,65183336732,3.653906247046454,-0.4952903753301506,-0.0057745832981032285,0.6480112714092654
3783,63050003288,65200003400,3.6537229823228454,-0.4954293420106699,-0.005774248921199562,0.6389483398386333
3784,63066669955,65216670067,3.653534944968883,-0.49557187949685694,-0.005774011308799854,0.6298788683719754
3785,63083336623,65233336735,3.653344044633315,-0.49571602302499446,-0.005773843676975405,0.6207868049598061
3786,63100003291,65250003403,3.653153632081425,-0.49584955748039045,-0.005774451677238662,0.6117196148253595
3787,63116669958,65266670070,3.652963218929177,-0.4959864893983571,-0.0057729735114683085,0.6026368664082119
3788,63133336626,65283336738,3.652766599629037,-0.4961277653406299,-0.005772930950518472,0.5935588572944441
3789,63150003293,65300003405,3.6525723793652345,-0.49625652705107703,-0.005772579256498,0.5845145191650781
3790,63166669961,65316670073,3.6523743384856577,-0.49639046998567726,-0.005772206622384768,0.5754452304174891
3791,63183336628,65333336740,3.652173435176094,-0.49652566133459697,-0.005771814562630539,0.5663607182486888
3792,63200003296,65350003408,3.651972535344966,-0.49665757443020686,-0.005771601322446736,0.5572773710531512
3793,63216669963,65366670075,3.6517682995391043,-0.4967881127904305,-0.005771189093888377,0.5481884622332277
3794,63233336631,65383336743,3.6515697941299776,-0.49691126674435915,-0.005770860428775698,0.53911183755115
3795,63250003298,65400003410,3.6513679482921013,-0.49703668184383537,-0.0057705115825007185,0.5300283919702637
3796,63266669966,65416670078,3.6511665829170603,-0.4971589980508905,-0.005770118792048065,0.5209486755895969
3797,63283336633,65433336745,3.6509623588123388,-0.4972789267913188,-0.005770004605304689,0.5118764440351884
3798,63300003301,65450003413,3.650755272930297,-0.49739992513225734,-0.005769587871530922,0.5027827303606173
3799,63316669969,65466670081,3.650552012441745,-0.49751133150822757,-0.005769370899444524,0.49371828122207145
3800,63333336636,65483336748,3.650343023996978,-0.49762803612929934,-0.005769040565356046,0.48462303055126804
3801,63350003304,65500003416,3.6501349982391225,-0.4977371720596045,-0.005768503136221919,0.47555767968991747
3802,63366669971,65516670083,3.6499226779917797,-0.4978482700182849,-0.005768405954457728,0.46646920355156346
3803,63383336639,65533336751,3.6497127442833714,-0.4979575825741351,-0.00576811882958706,0.4573938268442079
3804,63400003306,65550003418,3.6495061592849103,-0.4980576006409866,-0.0057677177881667275,0.4483492561476396
3805,63416669974,65566670086,3.6492990937878926,-0.498161015623292,-0.005767166975537862,0.4392738545629214
3806,63433336641,65583336753,3.6490863035304533,-0.4982664505973845,-0.005766860434188289,0.4302056364590533
3807,63450003309,65600003421,3.648871610019625,-0.49836800908384565,-0.0057667744020614645,0.42113917361486286
3808,63466669976,65616670088,3.6486655128336634,-0.4984587889839097,-0.005766135712583138,0.4120976222879849
3809,63483336644,65633336756,3.648452729580199,-0.4985576674513834,-0.005766157008089261,0.4030382215754886
3810,63500003311,65650003423,3.648238049962546,-0.4986474242259519,-0.005765847479917874,0.3940800505991277
3811,63516669979,65666670091,3.6480419780123348,-0.4987281424360713,-0.005765150130645302,0.3851190880356302
3812,63533336646,65683336758,3.6478401766189825,-0.4988146953327279,-0.005764890760687249,0.37607958291291554
3813,63550003314,65700003426,3.6476207299502903,-0.4989030161260954,-0.005764782313966892,0.3670750965286623
3814,63566669982,65716670094,3.6474089184733667,-0.49898687532711783,-0.005764253801465045,0.35806584258461766
3815,63583336649,65733336761,3.6471880452811534,-0.49907161820295176,-0.00576421760571916,0.3490199341457874
3816,63600003317,65750003429,3.646972902595113,-0.499148142207999,-0.005764801416043305,0.3399782749215947
3817,63616669984,65766670096,3.6467534684093117,-0.4992278203336044,-0.0057630687602295535,0.33090635258185636
3818,63633336652,65783336764,3.646529259556173,-0.4993107712418105,-0.005762937884852916,0.32181483728963656
3819,63650003319,65800003431,3.646310308314069,-0.4993832377571751,-0.00576257690075748,0.312748371024809
3820,63666669987,65816670099,3.646084679419369,-0.4994571867287471,-0.00576235437348172,0.3036532037932489
3821,63683336654,65833336766,3.64585809695777,-0.4995314326292217,-0.005761847216543892,0.29457103065736195
3822,63700003322,65850003434,3.6456310408557155,-0.49960239972931564,-0.005761696939177243,0.2855003808364782
3823,63716669989,65866670101,3.645414961699291,-0.49966557120861876,-0.005761087174538738,0.2764525143002327
3824,63733336657,65883336769,3.645194111226239,-0.49973094258765777,-0.005760738089422885,0.26738322144447346
3825,63750003324,65900003436,3.6449699231425936,-0.4997958929049904,-0.005760532740507218,0.25830943286068636
3826,63766669992,65916670104,3.6447543282929082,-0.49985238921553526,-0.005760042950651567,0.2492638666377397
3827,63783336660,65933336772,3.6445282351512986,-0.4999155492064404,-0.005759685578665413,0.24018710770075472
3828,63800003327,65950003439,3.6443035812365445,-0.4999707834260001,-0.0057595689002603884,0.23113398250074774
3829,63816669995,65966670107,3.6440717751640244,-0.5000262478579992,-0.005759023683784101,0.22204396457711859
3830,63833336662,65983336774,3.6438342468422613,-0.5000816461205934,-0.00575864823660297,0.21295459869696873
3831,63850003330,66000003442,3.6435981489494753,-0.500136807605958,-0.005758498568117252,0.20385645482576947
3832,63866669997,66016670109,3.643370644797439,-0.5001832170615101,-0.005757960151226176,0.19479810065844644
3833,63883336665,66033336777,3.643135508860626,-0.500231405902163,-0.005757633188914605,0.18570970183003757
3834,63900003332,66050003444,3.642898467927401,-0.5002775659979626,-0.005757288314241903,0.17661198223640542
3835,63916670000,66066670112,3.6426604752903455,-0.5003222348844952,-0.005756778022243843,0.16753013003669406
3836,63933336667,66083336779,3.642425345418361,-0.5003651785198606,-0.005756421267022279,0.1584487031239575
3837,63950003335,66100003447,3.6421992836342536,-0.5004008011829987,-0.005756212955681534,0.14939929992657708
3838,63966670002,66116670114,3.6419670207382078,-0.5004388009185057,-0.005755681917852671,0.1403152885501111
3839,63983336670,66133336782,3.64173094367113,-0.5004762002314245,-0.00575524915940567,0.13123623774437068
3840,64000003337,66150003449,3.641501071325856,-0.5005083018463068,-0.0057549752200986804,0.12217466655541398
3841,64016670005,66166670117,3.641266908300772,-0.5005397428869335,-0.005754634894001526,0.11310107742561455
3842,64033336673,66183336785,3.641034176949226,-0.5005702318950713,-0.005754252127311791,0.10402803112384006
3843,64050003340,66200003452,3.640797633461422,-0.5005985111562744,-0.005753848433739757,0.09495550880707472
3844,64066670008,66216670120,3.6405644330503124,-0.5006223239015266,-0.005753390419558964,0.0858943892398867
3845,64083336675,66233336787,3.6403298020294117,-0.5006459561917582,-0.005753123859420723,0.07682702185181885
3846,64100003343,66250003455,3.6400994688260027,-0.5006641097818758,-0.005752864092475537,0.0677714989581803
3847,64116670010,66266670122,3.6398638913409482,-0.5006816017036063,-0.005752491727892059,0.0586891044458591
3848,64133336678,66283336790,3.6396268844222788,-0.5006982575196623,-0.005752042597956609,0.04959336509399769
3849,64150003345,66300003457,3.6393855849303476,-0.5007158620858119,-0.0057515568806396815,0.04050396059546537
3850,64166670013,66316670125,3.6391524023862516,-0.5007239988198029,-0.0057511734001907434,0.03144062000420264
3851,64183336680,66333336792,3.638917308868297,-0.5007351732004097,-0.005750876306323168,0.02236208555219636
3852,64200003348,66350003460,3.6386798338428754,-0.5007441990798891,-0.005750441337456709,0.013288956225306466
3853,64216670015,66366670127,3.6384490414248063,-0.5007470337393152,-0.005750151041895914,0.004206541442281157
3854,64233336683,66383336795,3.6382120513215725,-0.5007488480085863,-0.005749836048771133,-0.004868143385089032
3855,64250003351,66400003463,3.6379741104270438,-0.5007483962087189,-0.005749340738563382,-0.013937391170813815
3856,64266670018,66416670130,3.6377342601626372,-0.5007491939172932,-0.005749214939842076,-0.023039116679383458
3857,64283336686,66433336798,3.6375034777467325,-0.5007438031411632,-0.00574856703156135,-0.032122059111754676
3858,64300003353,66450003465,3.6372684028100086,-0.5007388842782738,-0.005748195460745593,-0.0412110619086311
3859,64316670021,66466670133,3.6370333286513303,-0.5007333693693307,-0.005747764286424879,-0.05028828666856627
3860,64333336688,66483336800,3.636807321109543,-0.5007214871618428,-0.005747719972561672,-0.05934309007850352
3861,64350003356,66500003468,3.6365755949633174,-0.5007069161823161,-0.005747443101831572,-0.06841649522192522
3862,64366670023,66516670135,3.636339101654335,-0.5006916840814734,-0.00574687557346243,-0.07751765430184207
3863,64383336691,66533336803,3.6361011776481793,-0.5006764503394289,-0.005746424993103337,-0.08662114304718302
3864,64400003358,66550003470,3.6358627783337583,-0.5006599047489964,-0.005745958760235263,-0.09571129551344179
3865,64416670026,66566670138,3.6356429802762626,-0.5006391485671499,-0.005745656039912015,-0.10475499870434388
3866,64433336693,66583336805,3.635420323135004,-0.5006166009647376,-0.005745423306236576,-0.11379324642620216
3867,64450003361,66600003473,3.6351876544460198,-0.5005924921541938,-0.005745025735991213,-0.12284698493966541
3868,64466670028,66616670140,3.634958327593724,-0.5005647512921723,-0.005744752657356532,-0.13188581014499395
3869,64483336696,66633336808,3.6347261398933646,-0.5005371263569695,-0.0057442813413940905,-0.14093838487451624
3870,64500003364,66650003476,3.634474411694,-0.500499942255144,-0.005744509296345827,-0.1482348755304138
3871,64516670031,66666670143,3.6341893111983143,-0.5004577726764307,-0.0057443268730045845,-0.15324726254833138
3872,64533336699,66683336811,3.6339905075652945,-0.5004251196443884,-0.005744087139522217,-0.15654417312267954
3873,64550003366,66700003478,3.6338822853445976,-0.5004074121017059,-0.0057442737061582224,-0.15857053029127283
3874,64566670034,66716670146,3.633811726848406,-0.5003958274470326,-0.0057441174741832395,-0.15977424704369336
3875,64583336701,66733336813,3.633754518878197,-0.5003850329700864,-0.005743982344708716,-0.16043488798149938
3876,64600003369,66750003481,3.633708751393923,-0.5003772318530045,-0.0057439696069501,-0.16074773921944527
3877,64616670036,66766670148,3.6336849142459893,-0.5003729129680887,-0.005744095841679367,-0.16092410992531936
3878,64633336704,66783336816,3.633669181910899,-0.5003700934984429,-0.005744041171965003,-0.16100623431732314
3879,64650003371,66800003483,3.633658693088518,-0.5003687701616647,-0.005743979889256793,-0.1610375851857089
3880,64666670039,66816670151,3.633655830557487,-0.5003698397621624,-0.00574415417878893,-0.16104207316399782
3881,64683336706,66833336818,3.633655354421011,-0.5003696604012876,-0.005743840501404186,-0.16101668267697156
3882,64700003374,66850003486,3.6336553544985026,-0.5003698392151089,-0.005743661687373629,-0.16098084063045864
3883,64716670042,66866670154,3.6336582149385444,-0.5003701405205303,-0.0057438152205279034,-0.16094201985175124
3884,64733336709,66883336821,3.6336644119565995,-0.5003715781429211,-0.0057439591264867714,-0.1609061746415605
3885,64750003377,66900003489,3.6336677497936183,-0.5003717607862045,-0.005743845192997888,-0.16086881324039543
3886,64766670044,66916670156,3.6336667964698686,-0.5003716404828644,-0.00574370957550736,-0.1608314479696636
3887,64783336712,66933336824,3.633670610907602,-0.5003718236732102,-0.005743745407154461,-0.16080006084577758
3888,64800003379,66950003491,3.6336715638043304,-0.5003724804180033,-0.005743761814545533,-0.16077314885832983
3889,64816670047,66966670159,3.6336739477143185,-0.5003727811763634,-0.005743720879136084,-0.16075072139993363
3890,64833336714,66983336826,3.633678238021827,-0.5003735609598262,-0.005743936277138968,-0.1607267982059614
3891,64850003382,67000003494,3.6336806220450275,-0.5003737425089748,-0.0057439102430851706,-0.16070585450640767
3892,64866670049,67016670161,3.6336810990248742,-0.5003738026606502,-0.005743776886405618,-0.16068790487693088
3893,64883336717,67033336829,3.6336806225305414,-0.5003735040905563,-0.005743776133228104,-0.16066845127405158
3894,64900003384,67050003496,3.633681575717525,-0.5003737436031074,-0.005743911750505559,-0.16065499159325144
3895,64916670052,67066670164,3.633685866611593,-0.5003744637819733,-0.00574379932347824,-0.16065049843438714
3896,64933336720,67083336832,3.633683959471748,-0.5003742827798916,-0.005743796308957072,-0.1606370248562712
3897,64950003387,67100003499,3.633682529439407,-0.5003738043018474,-0.005743838752106515,-0.16062655177969237
3898,64966670055,67116670167,3.633684436711464,-0.5003737468855044,-0.0057439311739093,-0.16062057328324464
3899,64983336722,67133336834,3.6336877735349025,-0.500374525574838,-0.005744025855351165,-0.16061758012616859
3900,65000003390,67150003502,3.6336872971864453,-0.5003743462139597,-0.005743846288249629,-0.16061608024991558
3901,65016670057,67166670169,3.6336844366689114,-0.5003738660947171,-0.005743871569125912,-0.16061009486983951
3902,65033336725,67183336837,3.63368729754736,-0.5003739289817188,-0.005743920794708277,-0.16060860316423475
3903,65050003392,67200003504,3.633688250717622,-0.5003743473080899,-0.005743937202525491,-0.16060710228856387
3904,65066670060,67216670172,3.633687773966478,-0.5003741083425983,-0.005744055658382074,-0.1606041110344408
3905,65083336727,67233336839,3.6336882509440476,-0.5003741088896669,-0.005743967005236794,-0.16060560881867886
3906,65100003395,67250003507,3.633688727619976,-0.5003742286459438,-0.005743982659876495,-0.1606056106083418
3907,65116670062,67266670174,3.633688727808404,-0.5003742286459469,-0.005743863450735864,-0.1606056031308744
3908,65133336730,67283336842,3.633685390426514,-0.5003736287704244,-0.0057439922861130775,-0.16060411750660017
3909,65150003397,67300003509,3.6336877744732683,-0.5003738103195733,-0.005743951350916701,-0.16060561120864644
3910,65166670065,67316670177,3.63368968142924,-0.5003741105308651,-0.005743984167509954,-0.16060560927723416
3911,65183336733,67333336845,3.633688250807281,-0.500374228098878,-0.005743967005023722,-0.16060710507550569
3912,65200003400,67350003512,3.6336887276860823,-0.5003741094367316,-0.0057440273635173044,-0.16060560978475563
3913,65216670068,67366670180,3.6336877741739046,-0.5003739891333884,-0.005744010955167409,-0.16060710723259305
3914,65233336735,67383336847,3.6336868205675135,-0.5003738688300436,-0.00574405415138783,-0.16060710737767164
3915,65250003403,67400003515,3.633687297429593,-0.500373928981717,-0.005743995300421172,-0.16060710456601077
3916,65266670070,67416670182,3.6336877741739046,-0.5003739891333884,-0.005744010955167409,-0.16060710598134814
3917,65283336738,67433336850,3.633687774240011,-0.5003738699241761,-0.005744055658808218,-0.16060710614256474
3918,65300003405,67450003517,3.6336868204094706,-0.5003740476438611,-0.005744024348783064,-0.16060860515194342
3919,65316670073,67466670185,3.6336872973589327,-0.5003739289817157,-0.005744040003848909,-0.16061010214920787
3920,65333336740,67483336852,3.6336872974767,-0.5003739289817177,-0.0057439654981360135,-0.1606115986047063
3921,65350003408,67500003520,3.633687297363487,-0.5003740481909292,-0.005743950596780362,-0.16061159590849935
3922,65366670075,67516670187,3.633686820411748,-0.5003741072484678,-0.005743979645248792,-0.16061159691976215
3923,65383336743,67533336855,3.6336868203859174,-0.5003740476438606,-0.005744039249925643,-0.16061010088966238
3924,65400003411,67550003523,3.633686820411748,-0.5003741072484678,-0.005743979645248792,-0.16061159840763123
3925,65416670078,67566670190,3.6336877740371385,-0.5003741083425994,-0.005744010954954337,-0.16061010037373258
3926,65433336746,67583336858,3.633687297106676,-0.5003741077955316,-0.005744069805814459,-0.1606101019751952
