t_ns,px,py,pz,qx,qy,qz,qw
1773764610432985677,0.6082799434661865,-0.048007555305957794,3.4372317790985107,-0.00775726605206728,0.8707078099250793,0.004186657257378101,0.49172163009643555
1773764610477197213,0.613052487373352,-0.05839169770479202,3.450984239578247,-0.008666789159178734,0.8739664554595947,0.0054119485430419445,0.4858788251876831
1773764610527847072,0.6223218441009521,-0.044820502400398254,3.4572038650512695,-0.00704632792621851,0.8769237995147705,0.004001868423074484,0.48056110739707947
1773764610582986105,0.6101036071777344,-0.048727091401815414,3.446033000946045,-0.007888782769441605,0.8780692219734192,0.004229314625263214,0.4784499406814575
1773764610632892848,0.6036350727081299,-0.04587801173329353,3.4343690872192383,-0.007504898589104414,0.8794423937797546,0.004055618308484554,0.4759289026260376
1773764610684712682,0.6035481691360474,-0.050249140709638596,3.4332475662231445,-0.00801954884082079,0.8816021084785461,0.0044912779703736305,0.47190389037132263
1773764610736894140,0.5883270502090454,-0.04823462292551994,3.4157981872558594,-0.008036629296839237,0.8822405934333801,0.0041134050115942955,0.4707123637199402
1773764610783316749,0.5893169641494751,-0.04992503300309181,3.417558193206787,-0.00818756502121687,0.8845487833023071,0.004265466704964638,0.4663562774658203
1773764610832644541,0.573408842086792,-0.05063877999782562,3.3954262733459473,-0.008130330592393875,0.8849142789840698,0.004494732711464167,0.46566125750541687
1773764610884562464,0.5947566032409668,-0.051426000893116,3.428989887237549,-0.00864479597657919,0.8897407650947571,0.004303796216845512,0.4563639760017395
1773764610937998599,0.6148786544799805,-0.03415154293179512,3.4353995323181152,-0.0061138286255300045,0.8928501605987549,0.0027052219957113266,0.45030418038368225
1773764610988397887,0.5948917865753174,-0.05243034288287163,3.419745445251465,-0.008821064606308937,0.8933578729629517,0.004604944493621588,0.4492357671260834
1773764611035731984,0.5680928230285645,-0.06400096416473389,3.395322561264038,-0.010212683118879795,0.8933902382850647,0.00405116518959403,0.44914722442626953
1773764611089953866,0.5699754953384399,-0.06372193992137909,3.3965201377868652,-0.010272831656038761,0.8956140875816345,0.0039245327934622765,0.44469597935676575
1773764611145087497,0.567561149597168,-0.06354697048664093,3.394091844558716,-0.009989125654101372,0.8974074125289917,0.0038630987983196974,0.4410729706287384
1773764611189450974,0.5660110712051392,-0.0634884387254715,3.390165328979492,-0.010235089808702469,0.8992368578910828,0.0036880841944366693,0.43732696771621704
1773764611236886426,0.5635956525802612,-0.06719797104597092,3.390812873840332,-0.010474304668605328,0.9011813402175903,0.004257181193679571,0.4332948327064514
1773764611294806683,0.5672615766525269,-0.06746649742126465,3.3927464485168457,-0.010848845355212688,0.9034628868103027,0.004151810426265001,0.4285088777542114
1773764611336740789,0.5672223567962646,-0.0627719834446907,3.391508102416992,-0.010483996011316776,0.905377984046936,0.0033358533401042223,0.4244638979434967
1773764611392509709,0.5613032579421997,-0.06587603688240051,3.385301113128662,-0.010254880413413048,0.9067873358726501,0.003811302362009883,0.42144638299942017
1773764611441057174,0.5633796453475952,-0.06406325101852417,3.3839149475097656,-0.010367345996201038,0.9088227152824402,0.003425809321925044,0.4170396625995636
1773764611497101452,0.5639166831970215,-0.06611205637454987,3.384636878967285,-0.010528872720897198,0.910860002040863,0.0037064841017127037,0.41256454586982727
1773764611538826718,0.5640006065368652,-0.06498302519321442,3.388882637023926,-0.010625227354466915,0.9129419922828674,0.0036957436241209507,0.4079342782497406
1773764611597219953,0.5601363182067871,-0.06533217430114746,3.3845996856689453,-0.010605434887111187,0.9144678115844727,0.0036551470402628183,0.4045032560825348
1773764611649548152,0.5628819465637207,-0.06200864538550377,3.3826990127563477,-0.01017205510288477,0.9163569211959839,0.0030745663680136204,0.4002213180065155
1773764611688777278,0.5583535432815552,-0.0669315904378891,3.3839011192321777,-0.010630296543240547,0.9181006550788879,0.0037564781960099936,0.3961870074272156
1773764611739854095,0.5597169399261475,-0.06461828202009201,3.3814210891723633,-0.010723041370511055,0.9198102355003357,0.003229461144655943,0.39220377802848816
1773764611795047722,0.5589587688446045,-0.06607486307621002,3.381505012512207,-0.010778903029859066,0.9215810298919678,0.003571881214156747,0.3880200684070587
1773764611851765522,0.5631144046783447,-0.06228940933942795,3.3836522102355957,-0.010730528272688389,0.9236732721328735,0.0027715496253222227,0.38302069902420044
1773764611896080637,0.5579873323440552,-0.06522643566131592,3.3781771659851074,-0.010764867067337036,0.9249663352966309,0.0034502455964684486,0.3798808455467224
1773764611946501826,0.5590462684631348,-0.06265692412853241,3.380089282989502,-0.010569225065410137,0.92686927318573,0.0029428829438984394,0.37522396445274353
1773764611990336589,0.5542054176330566,-0.06646917015314102,3.3808541297912598,-0.010700302198529243,0.9284703731536865,0.0035306070931255817,0.37123551964759827
1773764612040614603,0.5570601224899292,-0.06532679498195648,3.3802542686462402,-0.010863267816603184,0.9302664995193481,0.0032463509123772383,0.3667093515396118
1773764612101436387,0.5585829019546509,-0.06270042061805725,3.382345676422119,-0.010225371457636356,0.9321332573890686,0.002899941522628069,0.3619596064090729
1773764612139448067,0.5569136142730713,-0.06323070824146271,3.3768410682678223,-0.010404977016150951,0.9334608912467957,0.0029033867176622152,0.35851651430130005
